index,kappa,s,v_ref,x,y,yaw
55,2.7533531010703882e-14,8.02437100703366,3.3943930906538062,11.764373807532824,15.309620443051685,0.5301035852649736
56,-1.0436096431476471e-14,8.202720314894753,3.232925703865113,11.918245511146146,15.399797903881236,0.5301035852649736
57,0.0,8.381069622755847,3.062958171367212,12.07211721475947,15.489975364710785,0.5301035852649699
58,-7.105427357601002e-15,8.55941893061694,2.882987497783959,12.225988918372792,15.580152825540337,0.5301035852649736
59,-2.7533531010703882e-14,8.737768238478035,2.691007444287743,12.379860621986115,15.670330286369888,0.5301035852649674
60,1.7541523789077473e-14,8.916117546339128,2.484235338699916,12.533732325599438,15.760507747199437,0.5301035852649638
61,4.463096558993129e-14,9.094466854200222,2.2586122666095045,12.68760402921276,15.850685208028988,0.5301035852649736
62,-4.463096558993129e-14,9.272816162061316,2.00779319744648,12.841475732826083,15.94086266885854,0.5301035852649797
63,-2.7533531010703882e-14,9.45116546992241,1.7207956521754104,12.995347436439406,16.03104012968809,0.5301035852649577
64,3.441691376337985e-14,9.629514777783502,1.3751515659661824,13.149219140052729,16.121217590517638,0.5301035852649699
65,-0.023191903717791895,9.807864085644596,0.9060606945523466,13.303090843666052,16.21139505134719,0.5301035852649699
66,-0.1303152501908902,9.98621339350569,0.4640288100702685,13.456962547279375,16.30157251217674,0.5218310653128713
67,-0.21866475408883135,10.084775660826335,0.6006728160614274,13.54263066859972,16.350311547136705,0.5044152313428248
68,-0.2606307121425475,10.183337928146978,0.8689401022151862,13.629522413524931,16.396834070748803,0.4787268774206588
69,-0.2606307121423419,10.281900195467621,1.0720568877257919,13.71758044608181,16.44110938488205,0.4530385234984981
70,-0.26063071214230105,10.380462462788264,1.2423989052646836,13.80674666071615,16.48310827423842,0.42735016957637256
71,-0.26063071214250444,10.47902473010891,1.392050325629596,13.896962220634002,16.522803025630697,0.40166181565421943
72,-0.2606307121424918,10.577586997429552,1.5271061450888201,13.988167596625425,16.560167446269173,0.3759734617320538
73,-0.26063071214244093,10.676149264750196,1.6511517942486722,14.08030260634516,16.595176881045106,0.35028510780990363
74,-0.2606307121424285,10.774711532070839,1.7665082272475219,14.173306454024262,16.627808228799505,0.32459675388774806
75,-0.26063071214235434,10.873273799391482,1.8747800900947702,14.267117770586498,16.658039957566576,0.2989083999656003
76,-0.26063071214244315,10.971836066712125,1.9771316232103333,14.361674654143073,16.68585211878167,0.2732200460434594
77,-0.2606307121424343,11.07039833403277,2.0744393278138813,14.456914710838895,16.711226360444485,0.24753169212129367
78,-0.26063071214248434,11.168960601353412,2.1673826598142454,14.552775096023497,16.73414593922869,0.22184333819915503
79,-0.26063071214250744,11.267522868674057,2.256500977918258,14.649192555719416,16.75459573153013,0.19615498427697933
80,-0.2606307121423811,11.3660851359947,2.342230930678832,14.746103468360644,16.7725622434462,0.17046663035483572
81,-0.2606307121423549,11.464647403315343,2.4249319169641033,14.843443886773667,16.788033619679865,0.14477827643268537
82,-0.26063071214248945,11.563209670635986,2.5049039644652593,14.941149580373335,16.800999651362453,0.11908992251054693
83,-0.2606307121425884,11.66177193795663,2.5824006157984756,15.039156077545751,16.811451782790016,0.09340156858837007
84,-0.2606307121423279,11.760334205277275,2.657638427205425,15.13739870819021,16.819383117068856,0.06771321466621165
85,-0.26063071214218814,11.858896472597916,2.730804108507509,15.235812646392088,16.824788420666497,0.04202486074408661
86,-0.2606307121424772,11.95745873991856,2.802059982998948,15.334332953198581,16.827664126865034,0.016336506821956198
87,-0.26063071214248923,12.056021007239204,2.8715482265855545,15.432894619469003,16.828008338114664,-0.009351847100226754
88,-0.2606307121423256,12.154583274559846,2.93939420406471,15.5314326087714,16.82582082728579,-0.03504020102235907
89,-0.260630712142559,12.25314554188049,3.005709127006768,15.629881900297201,16.82110303781889,-0.06072855494450976
90,-0.26063071214252553,12.351707809201134,3.0705921945863084,15.72817753176552,16.81385808277207,-0.08641690886668855
91,-0.26063071214238065,12.450270076521779,3.0971141257292514,15.826254642288868,16.80409074276688,-0.11210526278883265
92,-0.2606307121423572,12.548832343842424,3.097114125729391,15.924048515171947,16.791807462833805,-0.13779361671098334
93,-0.26063071214248534,12.647394611163065,3.0971141257286297,16.021494620615297,16.77701634815947,-0.16348197063312192
94,-0.26063071214243705,12.74595687848371,3.0971141257289165,16.11852865829563,16.759727158738396,-0.1891703245552978
95,-0.2606307121422947,12.844519145804353,3.097114125729762,16.215086599794727,16.73995130293282,-0.2148586784774274
96,-0.26063071214246136,12.943081413124997,3.0971141257287718,16.311104730848932,16.717701829944822,-0.24054703239957473
97,-0.2606307121425855,13.04164368044564,3.0971141257280346,16.406519693391335,16.692993421205735,-0.2662353863217372
98,-0.26063071214253486,13.140205947766285,3.097114125728335,16.501268527358935,16.665842380688538,-0.29192374024390944
99,-0.2606307121422864,13.238768215086928,3.0971141257298114,16.595288712237153,16.636266624149584,-0.3176120941660619
100,-0.2606307121422913,13.337330482407573,3.0971141257297825,16.688518208314342,16.604285667306808,-0.34330044808818516
101,-0.2606307121425009,13.435892749728216,3.038323861315165,16.780895497618992,16.569920612962157,-0.3689888020103386
102,-0.26063071214247246,13.53445501704886,2.9393942032863225,16.872359624512704,16.533194137076812,-0.3946771559325027
103,-0.2606307121424156,13.633017284369503,2.837016862549353,16.96285023591208,16.49413047380833,-0.4203655098546506
104,-0.26063071214249334,13.731579551690148,2.7308041076696634,17.05230762111302,16.452755399519614,-0.44605386377680395
105,-0.2606307121424929,13.830141819010791,2.620289577611919,17.140672751191143,16.409096215770234,-0.4717422176989671
106,-0.2606307121423903,13.928704086331434,2.504903963551854,17.22788731795234,16.36318173130136,-0.4974305716211199
107,-0.2606307121423983,14.027266353652081,2.3839400711204775,17.313893772407738,16.31504224302616,-0.5231189255432638
108,-0.26063071214247113,14.125828620972724,2.2565009769042974,17.398635362747687,16.26470951603822,-0.5488072794654182
109,-0.2606307121423459,14.224390888293364,2.12142005619967,17.482056171789758,16.212216762651188,-0.5744956333875745
110,-0.26063071214227973,14.322953155614009,1.9771316220531048,17.56410115387599,16.15759862048344,-0.6001839873097048
111,-0.26063071214243916,14.421515422934654,1.8214488318364783,17.644716171195036,16.10089112960229,-0.6258723412318493
112,-0.26063071214257594,14.520077690255297,1.6511517928629738,17.723848029505298,16.042131708742733,-0.6515606951540107
113,-0.2606307121425142,14.61863995757594,1.4611395002362895,17.801444513235424,15.981359130616525,-0.6772490490761817
